2020-01-02	US_ID	,5.86,11.13,5.12,0.26,0.79,3.22,0.33,0.45
2020-01-02	US_IL	,4.38,9.86,4.4,0.25,0.77,2.88,0.21,0.34
2020-01-02	US_IN	,4.49,9.86,4.51,0.23,0.81,2.69,0.21,0.37
2020-01-02	US_KS	,5.28,11.29,4.72,0.21,0.82,2.89,0.24,0.51
2020-01-02	US_KY	,5.05,11.44,5.2,0.23,0.94,3.0,0.26,0.51
2020-01-02	US_LA	,4.04,9.18,4.45,0.27,0.83,2.69,0.29,0.36
2020-01-02	US_MA	,4.11,8.87,4.2,0.25,0.74,2.45,0.21,0.37
2020-01-02	US_MD	,4.89,10.36,4.61,0.28,0.75,2.85,0.19,0.44
2020-01-02	US_ME	,2.6,5.48,2.81,0.12,0.53,1.57,0.19,0.23
2020-01-02	US_MI	,4.44,10.01,4.28,0.23,0.82,2.73,0.2,0.35
2020-01-02	US_MN	,4.79,9.96,4.59,0.23,0.76,2.81,0.2,0.36
2020-01-02	US_MO	,4.69,10.7,5.13,0.23,0.89,2.94,0.33,0.36
2020-01-02	US_MS	,4.05,9.74,4.88,0.22,0.82,2.69,0.22,0.39
2020-01-02	US_MT	,4.01,7.87,4.64,,0.72,2.52,,
2020-01-02	US_NC	,4.27,10.23,4.53,0.23,0.77,2.69,0.24,0.38
2020-01-02	US_ND	,4.38,9.17,4.4,,0.75,2.51,,
2020-01-02	US_NE	,5.56,12.18,4.93,0.3,0.88,3.18,0.33,0.41
2020-01-02	US_NH	,4.24,9.66,4.63,0.24,0.93,2.58,0.17,0.45
2020-01-02	US_NJ	,4.86,10.44,4.52,0.26,0.76,2.8,0.2,0.45
2020-01-02	US_NM	,5.14,12.23,4.28,0.22,0.78,3.29,0.21,0.42
2020-01-02	US_NV	,4.2,9.14,4.21,0.26,0.74,2.79,0.2,0.34
2020-01-02	US_NY	,4.67,9.86,4.42,0.24,0.74,2.73,0.2,0.43
2020-01-02	US_OH	,4.24,9.6,4.39,0.21,0.76,2.57,0.21,0.35
2020-01-02	US_OK	,5.95,12.92,5.32,0.26,1.0,3.26,0.24,0.55
2020-01-02	US_OR	,3.47,7.08,3.49,0.21,0.56,2.06,0.13,0.25
2020-01-02	US_PA	,4.54,10.17,4.75,0.23,0.83,2.77,0.23,0.39
2020-01-02	US_RI	,4.8,11.02,5.02,0.28,0.82,3.06,,0.41
2020-01-02	US_SC	,4.88,12.19,5.55,0.24,0.86,3.2,0.23,0.54
2020-01-02	US_SD	,3.89,7.57,4.52,,0.8,2.68,,
2020-01-02	US_TN	,5.05,11.82,5.0,0.26,0.98,3.15,0.24,0.55
2020-01-02	US_TX	,5.32,11.58,4.63,0.28,0.78,3.16,0.22,0.45
2020-01-02	US_UT	,3.33,6.45,2.96,0.12,0.47,2.01,0.18,0.22
2020-01-02	US_VA	,4.63,10.54,4.68,0.27,0.84,2.95,0.22,0.41
2020-01-02	US_VT	,4.57,8.16,4.49,,0.68,2.38,,
2020-01-02	US_WA	,5.66,10.78,5.33,0.26,0.77,3.1,0.25,0.4
2020-01-02	US_WI	,4.25,9.13,4.3,0.21,0.76,2.57,0.19,0.32
2020-01-02	US_WV	,5.03,11.2,5.19,0.28,0.94,2.68,0.21,0.38
2020-01-02	US_WY	,3.63,7.77,4.06,,0.99,2.51,,
2020-01-03	US_AK	,5.66,9.58,5.28,,,3.01,,0.85
2020-01-03	US_AL	,4.08,10.07,4.75,0.19,0.87,2.59,0.25,0.44
2020-01-03	US_AR	,4.29,10.02,4.76,0.26,0.94,2.59,0.36,0.46
2020-01-03	US_AZ	,5.17,11.14,4.49,0.29,0.79,3.2,0.22,0.36
2020-01-03	US_CA	,5.59,11.71,4.43,0.31,0.76,3.47,0.2,0.44
2020-01-03	US_CO	,4.42,9.25,3.98,0.2,0.64,2.77,0.21,0.36
2020-01-03	US_CT	,4.88,10.09,4.73,0.25,0.79,2.77,0.21,0.46
2020-01-03	US_DC	,4.54,8.96,4.12,0.26,0.67,2.74,,0.46
2020-01-03	US_DE	,3.83,8.97,3.94,0.28,0.66,2.49,0.26,0.46
2020-01-03	US_FL	,4.55,9.37,4.52,0.24,0.78,2.65,0.21,0.37
2020-01-03	US_GA	,4.4,9.79,4.56,0.22,0.75,2.7,0.21,0.42
2020-01-03	US_HI	,5.48,10.0,5.44,0.27,0.82,2.98,,0.6
2020-01-03	US_IA	,4.84,10.41,4.58,0.19,0.76,3.01,0.26,0.32
2020-01-03	US_ID	,5.5,10.73,5.24,0.23,0.81,3.35,0.25,0.32
2020-01-03	US_IL	,4.4,9.74,4.06,0.21,0.76,2.84,0.19,0.34
2020-01-03	US_IN	,4.3,9.72,4.35,0.23,0.77,2.68,0.23,0.36
2020-01-03	US_KS	,5.05,10.71,4.46,0.28,0.77,2.88,0.27,0.41
2020-01-03	US_KY	,4.69,10.93,4.84,0.19,0.89,2.86,0.23,0.5
2020-01-03	US_LA	,3.63,8.79,4.21,0.21,0.76,2.44,0.23,0.37
2020-01-03	US_MA	,4.28,8.89,4.13,0.21,0.68,2.53,0.18,0.38
2020-01-03	US_MD	,4.71,10.34,4.41,0.29,0.76,2.71,0.21,0.44
2020-01-03	US_ME	,2.5,5.21,2.87,0.15,0.53,1.35,0.14,0.19
2020-01-03	US_MI	,4.34,10.2,4.21,0.23,0.75,2.72,0.2,0.35
2020-01-03	US_MN	,4.5,9.45,4.46,0.25,0.75,2.74,0.2,0.38
